value,built,penalty,effectiveness,component,route,hub,disposition,target,loc,engines,trpc_fetch,charts,inputs,tables,pdf,ai,routed,linked,in_live,integrity_flags,gaps,upgrade_to_9_10
4.8,6.2,1.4,2.2,ClientSnapshotMap,/portal/client-snapshot,Mortgage & Debt Elimination,EMBED — reference card,/portal/mortgage-killer,1041,taxBracketEngine,1,5,24,0,0,0,True,False,True,ts-nocheck|literal-chart-data,"type checking disabled on the file ; chart is fed a literal array — the picture is decorative, not computed ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
4.7,6.3,1.6,2.1,SocialSecurityOptimizer,/portal/social-security,Retirement Income & Drawdown,EMBED — reference card,/portal/ecological-drivers,1515,taxBracketEngine,0,14,6,16,0,0,True,False,True,ts-nocheck|fabricated-constant,"type checking disabled on the file ; carries invented constants marked Simplified/Assumed in place of real limits ; no live data — nothing persists, no client record ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","add a tRPC procedure so scenarios save against the client record ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
4.7,5.1,0.4,2.1,SupervisorMonitoringAgreement,/portal/monitoring-agreement,Compliance & Supervision,EMBED — reference card,/portal/compliance-center,1117,,2,13,4,10,0,0,True,False,True,ts-nocheck,type checking disabled on the file ; no real computation — display-only ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it,"extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
4.7,5.1,0.4,2.1,WarRoom,/portal/war-room,Reports & Deliverables,EMBED — reference card,/portal/reports,699,,7,1,8,0,0,0,True,False,True,ts-nocheck,type checking disabled on the file ; no real computation — display-only ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it,"extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add projection + sensitivity + comparison charts ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
4.7,5.1,0.4,2.1,Knowledge,/portal/knowledge,AI Brain & Intelligence,EMBED — reference card,/portal/ai-brain-hub,551,,4,5,12,0,0,1,True,False,True,ts-nocheck,type checking disabled on the file ; no real computation — display-only ; no client-ready export ; orphan URL — reachable only by typing it,"extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add branded PDF export with sources and method notes ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
4.7,4.7,0.0,4.7,AIFinancialAdvisor,/portal/ai-advisor,Advisor Practice & Sales Enablement,EMBED — reference card,/portal/practice-command,195,clientFactFinder,6,0,1,0,0,0,True,True,True,,no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; stub depth,"add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next"
4.6,6.0,1.4,2.1,MYGAFixedRate,/portal/myga-fixed-rate,"Insurance, Annuity & Carrier",EMBED — reference card,/portal/carrier-command,2809,annuityData|mygaWaterfall|taxBracketEngine,0,23,1,22,0,0,True,False,True,ts-nocheck|literal-chart-data,"type checking disabled on the file ; chart is fed a literal array — the picture is decorative, not computed ; no live data — nothing persists, no client record ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","add a tRPC procedure so scenarios save against the client record ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
4.6,7.7,3.1,2.1,WithdrawalSequencing,/portal/withdrawal-sequencing,Retirement Income & Drawdown,EMBED — reference card,/portal/ecological-drivers,1119,taxBracketEngine,8,10,8,4,0,0,True,False,True,ts-nocheck|frozen-chart|fabricated-constant,type checking disabled on the file ; chart memo has empty deps — the graph never changes when inputs change ; carries invented constants marked Simplified/Assumed in place of real limits ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it,"add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
4.6,5.0,0.4,2.1,Onboarding,/onboarding,"Discovery, Calibration & Onboarding",EMBED — reference card,/portal/onboarding,1098,,3,0,18,0,0,0,True,False,True,ts-nocheck,"type checking disabled on the file ; math inlined in the component — untestable, un-reusable, cannot be called by the AI brain ; no visualisation of the outcome ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add projection + sensitivity + comparison charts ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
4.6,5.0,0.4,2.1,ClientFiles,/portal/client-files,Mortgage & Debt Elimination,EMBED — reference card,/portal/mortgage-killer,1091,,10,17,5,0,0,0,True,False,True,ts-nocheck,type checking disabled on the file ; no real computation — display-only ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it,"extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
4.6,7.5,2.9,2.1,ScenarioSideBySide,/portal/scenario-side-by-side,Scenario Lab & Comparison,EMBED — reference card,/portal/scenario-lab,1056,taxBracketEngine,6,15,4,6,0,0,True,False,True,ts-nocheck|frozen-chart|literal-chart-data,"type checking disabled on the file ; chart memo has empty deps — the graph never changes when inputs change ; chart is fed a literal array — the picture is decorative, not computed ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
4.6,4.6,0.0,4.6,ZipEngine,/portal/zip-engine,Cross-Cutting Reference Library,EMBED — reference card,/portal/library,194,zipEngine,4,0,5,2,0,0,True,True,True,,no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; stub depth,"add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next"
4.5,5.9,1.4,4.5,EcologicalDrivers,/portal/ecological-drivers,Retirement Income & Drawdown,EMBED — reference card,/portal/ecological-drivers,1718,,5,27,0,40,0,0,True,True,True,ts-nocheck|literal-chart-data,"type checking disabled on the file ; chart is fed a literal array — the picture is decorative, not computed ; no real computation — display-only ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it"
4.5,7.4,2.9,2.0,Webhooks,/portal/webhooks,Advisor Practice & Sales Enablement,EMBED — reference card,/portal/practice-command,1710,,8,12,16,12,0,0,True,False,True,ts-nocheck|frozen-chart|literal-chart-data,"type checking disabled on the file ; chart memo has empty deps — the graph never changes when inputs change ; chart is fed a literal array — the picture is decorative, not computed ; math inlined in the component — untestable, un-reusable, cannot be called by the AI brain ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
